display,encoding_trial_num,group,trial_num,encoding_sentence.arms_cook,encoding_sentence.musi_cook,encoding_sentence.gems_cook,encoding_sentence.arms_cars,encoding_sentence.musi_cars,encoding_sentence.gems_cars,encoding_sentence.arms_dino,encoding_sentence.musi_dino,encoding_sentence.gems_dino,pic_a.arms_cook,pic_a.musi_cook,pic_a.gems_cook,pic_a.arms_cars,pic_a.musi_cars,pic_a.gems_cars,pic_a.arms_dino,pic_a.musi_dino,pic_a.gems_dino,pic_b.arms_cook,pic_b.musi_cook,pic_b.gems_cook,pic_b.arms_cars,pic_b.musi_cars,pic_b.gems_cars,pic_b.arms_dino,pic_b.musi_dino,pic_b.gems_dino
memorise,65,academic,33,"Poorer medieval soldiers did have some armor options available to them. Another less expensive material for medieval European armor was cuir bouilli, or ""boiled leather"". Leather could be treated with hot water and molded until dry, resulting in a hardened final product that could resist some blows. The term ""cuirass"" for an armor breastplate probably shares a word root with cuir bouilli, suggesting that breastplates were often made from boiled leather.","The oliphant was a medieval hunting horn made from hollowed-out elephant tusk. It likely originated around the Mediterranean or north Africa, and was introduced to western Europe via the Crusades. Perhaps the most famous mythical oliphant belonged to the legendary knight Roland of The Song of Roland, who waited too long to blow his oliphant to call for help in battle and doomed his men to defeat.","Inclusions of rutile at 120-degree angles in gems like sapphire and garnet can produce an attractive pattern in the stone, where a six-rayed star appears when light is shone on the stone. Asterism is the technical term for this star-shaped pattern. Asterism can be reflected, producing a star on top of the stone, refracted, producing a star within the stone, or sometimes both in the same stone.","Poorer medieval soldiers did have some armor options available to them. Another less expensive material for medieval European armor was cuir bouilli, or ""boiled leather"". Leather could be treated with hot water and molded until dry, resulting in a hardened final product that could resist some blows. The term ""cuirass"" for an armor breastplate probably shares a word root with cuir bouilli, suggesting that breastplates were often made from boiled leather.","The oliphant was a medieval hunting horn made from hollowed-out elephant tusk. It likely originated around the Mediterranean or north Africa, and was introduced to western Europe via the Crusades. Perhaps the most famous mythical oliphant belonged to the legendary knight Roland of The Song of Roland, who waited too long to blow his oliphant to call for help in battle and doomed his men to defeat.","Inclusions of rutile at 120-degree angles in gems like sapphire and garnet can produce an attractive pattern in the stone, where a six-rayed star appears when light is shone on the stone. Asterism is the technical term for this star-shaped pattern. Asterism can be reflected, producing a star on top of the stone, refracted, producing a star within the stone, or sometimes both in the same stone.","Poorer medieval soldiers did have some armor options available to them. Another less expensive material for medieval European armor was cuir bouilli, or ""boiled leather"". Leather could be treated with hot water and molded until dry, resulting in a hardened final product that could resist some blows. The term ""cuirass"" for an armor breastplate probably shares a word root with cuir bouilli, suggesting that breastplates were often made from boiled leather.","The oliphant was a medieval hunting horn made from hollowed-out elephant tusk. It likely originated around the Mediterranean or north Africa, and was introduced to western Europe via the Crusades. Perhaps the most famous mythical oliphant belonged to the legendary knight Roland of The Song of Roland, who waited too long to blow his oliphant to call for help in battle and doomed his men to defeat.","Inclusions of rutile at 120-degree angles in gems like sapphire and garnet can produce an attractive pattern in the stone, where a six-rayed star appears when light is shone on the stone. Asterism is the technical term for this star-shaped pattern. Asterism can be reflected, producing a star on top of the stone, refracted, producing a star within the stone, or sometimes both in the same stone.",arms33a.jpeg,,gems33a.png,arms33a.jpeg,,gems33a.png,arms33a.jpeg,,gems33a.png,arms33b.png,,gems33b.jpeg,arms33b.png,,gems33b.jpeg,arms33b.png,,gems33b.jpeg
memorise,66,nonacademic,33,"Nearly all conventional melons belong to the same species, Cucumis melo, or the muskmelon. Cantaloupes belong to one subspecies of muskmelon, cantalupensis, while honeydew and many other melons common in Asia belong to another subspecies, inodorus.","Nearly all conventional melons belong to the same species, Cucumis melo, or the muskmelon. Cantaloupes belong to one subspecies of muskmelon, cantalupensis, while honeydew and many other melons common in Asia belong to another subspecies, inodorus.","Nearly all conventional melons belong to the same species, Cucumis melo, or the muskmelon. Cantaloupes belong to one subspecies of muskmelon, cantalupensis, while honeydew and many other melons common in Asia belong to another subspecies, inodorus.","The parking brake, or emergency brake, system operates independently of the main brake system. Engaging the emergency brake pulls a set of cables that push the brake shoes down, keeping the car stopped. Fully mechanical emergency brakes are usually installed on drum brakes, where mechanical brakes are easier to install, rather than disc brakes.","The parking brake, or emergency brake, system operates independently of the main brake system. Engaging the emergency brake pulls a set of cables that push the brake shoes down, keeping the car stopped. Fully mechanical emergency brakes are usually installed on drum brakes, where mechanical brakes are easier to install, rather than disc brakes.","The parking brake, or emergency brake, system operates independently of the main brake system. Engaging the emergency brake pulls a set of cables that push the brake shoes down, keeping the car stopped. Fully mechanical emergency brakes are usually installed on drum brakes, where mechanical brakes are easier to install, rather than disc brakes.","The Aepyornis, or ""elephant bird"", was a large flightless bird native to Madagascar that went extinct relatively recently, around 1000 years ago. Aepyornis's nickname came from the its similarity to the roc, a bird from Arabic legend that was supposedly large enough to carry off an elephant. The real elephant bird, earning its name, weighed up to 1000 lb/450 kg and laid eggs that were over 1 ft/30 cm long.","The Aepyornis, or ""elephant bird"", was a large flightless bird native to Madagascar that went extinct relatively recently, around 1000 years ago. Aepyornis's nickname came from the its similarity to the roc, a bird from Arabic legend that was supposedly large enough to carry off an elephant. The real elephant bird, earning its name, weighed up to 1000 lb/450 kg and laid eggs that were over 1 ft/30 cm long.","The Aepyornis, or ""elephant bird"", was a large flightless bird native to Madagascar that went extinct relatively recently, around 1000 years ago. Aepyornis's nickname came from the its similarity to the roc, a bird from Arabic legend that was supposedly large enough to carry off an elephant. The real elephant bird, earning its name, weighed up to 1000 lb/450 kg and laid eggs that were over 1 ft/30 cm long.",cook33a.jpeg,cook33a.jpeg,cook33a.jpeg,cars33a.jpeg,cars33a.jpeg,cars33a.jpeg,dino33a.jpeg,dino33a.jpeg,dino33a.jpeg,cook33b.jpeg,cook33b.jpeg,cook33b.jpeg,cars33b.jpeg,cars33b.jpeg,cars33b.jpeg,dino33b.jpeg,dino33b.jpeg,dino33b.jpeg
memorise,67,academic,34,"In 15th and 16th century Europe, plate armor was the most popular form of protection in battle. A full suit of armor was composed of several pieces to cover various body parts, from the head all the way down to the feet, which were protected with shoe-like covers called sabatons.","Free-reed instruments, like the harmonica, have a series of reeds built to vibrate at a fixed set of pitches when air is passed through. The Chinese sheng is one of the oldest free-reed instruments, recorded as early as the 7th century BCE, composed of a cluster of bamboo reeded pipes attached to a mouthpiece. The sheng is played by covering and uncovering holes at the base of each pipe to determine which pitches sound.","Rutile inclusions are responsible for other reflective and refractive patterns as well. If the inclusions are all parallel to one another, a single reflective stripe appears on the stone, creating chatoyancy, or a ""cat's eye"", effect. Chatoyancy can form in many gem varieties, but chrysoberyl is most commonly associated with the cat's eye effect.","In 15th and 16th century Europe, plate armor was the most popular form of protection in battle. A full suit of armor was composed of several pieces to cover various body parts, from the head all the way down to the feet, which were protected with shoe-like covers called sabatons.","Free-reed instruments, like the harmonica, have a series of reeds built to vibrate at a fixed set of pitches when air is passed through. The Chinese sheng is one of the oldest free-reed instruments, recorded as early as the 7th century BCE, composed of a cluster of bamboo reeded pipes attached to a mouthpiece. The sheng is played by covering and uncovering holes at the base of each pipe to determine which pitches sound.","Rutile inclusions are responsible for other reflective and refractive patterns as well. If the inclusions are all parallel to one another, a single reflective stripe appears on the stone, creating chatoyancy, or a ""cat's eye"", effect. Chatoyancy can form in many gem varieties, but chrysoberyl is most commonly associated with the cat's eye effect.","In 15th and 16th century Europe, plate armor was the most popular form of protection in battle. A full suit of armor was composed of several pieces to cover various body parts, from the head all the way down to the feet, which were protected with shoe-like covers called sabatons.","Free-reed instruments, like the harmonica, have a series of reeds built to vibrate at a fixed set of pitches when air is passed through. The Chinese sheng is one of the oldest free-reed instruments, recorded as early as the 7th century BCE, composed of a cluster of bamboo reeded pipes attached to a mouthpiece. The sheng is played by covering and uncovering holes at the base of each pipe to determine which pitches sound.","Rutile inclusions are responsible for other reflective and refractive patterns as well. If the inclusions are all parallel to one another, a single reflective stripe appears on the stone, creating chatoyancy, or a ""cat's eye"", effect. Chatoyancy can form in many gem varieties, but chrysoberyl is most commonly associated with the cat's eye effect.",arms34a.png,,gems34a.jpeg,arms34a.png,,gems34a.jpeg,arms34a.png,,gems34a.jpeg,arms34b.png,,gems34b.png,arms34b.png,,gems34b.png,arms34b.png,,gems34b.png
memorise,68,nonacademic,34,"Made from unripe fruit, a verjus is an acidic liquid coming from the French phrase for ""green juice."" Traditionally, the juice comes from semi-ripe wine grapes with high acid and low sugar content, thinned from the vines. Unlike wine, verjus is not fermented, so it is non-alcoholic. It is often used to heighten the flavor of sauces and mustards, similar to vinegar but more gentle.","Made from unripe fruit, a verjus is an acidic liquid coming from the French phrase for ""green juice."" Traditionally, the juice comes from semi-ripe wine grapes with high acid and low sugar content, thinned from the vines. Unlike wine, verjus is not fermented, so it is non-alcoholic. It is often used to heighten the flavor of sauces and mustards, similar to vinegar but more gentle.","Made from unripe fruit, a verjus is an acidic liquid coming from the French phrase for ""green juice."" Traditionally, the juice comes from semi-ripe wine grapes with high acid and low sugar content, thinned from the vines. Unlike wine, verjus is not fermented, so it is non-alcoholic. It is often used to heighten the flavor of sauces and mustards, similar to vinegar but more gentle.","Large trucks need extra help braking, and often use engine brakes to help slow them down. Engine brakes release air from the cylinders to exhaust before combustion occurs, reducing the engine's power. Many engine brake systems are made by Jacobs Vehicle Systems, earning all engine brakes the nickname ""Jake brakes"".","Large trucks need extra help braking, and often use engine brakes to help slow them down. Engine brakes release air from the cylinders to exhaust before combustion occurs, reducing the engine's power. Many engine brake systems are made by Jacobs Vehicle Systems, earning all engine brakes the nickname ""Jake brakes"".","Large trucks need extra help braking, and often use engine brakes to help slow them down. Engine brakes release air from the cylinders to exhaust before combustion occurs, reducing the engine's power. Many engine brake systems are made by Jacobs Vehicle Systems, earning all engine brakes the nickname ""Jake brakes"".","Mary Anning was one of the most prolific fossil collectors and paleontologists in 19th-century England, even though she was excluded from the Geological Society of London on account of her gender. Anning lived in Dorset, England along what is now known as the Jurassic Coast for its many fossils. She started early; in 1811 at age 12 she discovered a crocodile-like fossil that was eventually recognized as the first recorded Ichthyosaurus.","Mary Anning was one of the most prolific fossil collectors and paleontologists in 19th-century England, even though she was excluded from the Geological Society of London on account of her gender. Anning lived in Dorset, England along what is now known as the Jurassic Coast for its many fossils. She started early; in 1811 at age 12 she discovered a crocodile-like fossil that was eventually recognized as the first recorded Ichthyosaurus.","Mary Anning was one of the most prolific fossil collectors and paleontologists in 19th-century England, even though she was excluded from the Geological Society of London on account of her gender. Anning lived in Dorset, England along what is now known as the Jurassic Coast for its many fossils. She started early; in 1811 at age 12 she discovered a crocodile-like fossil that was eventually recognized as the first recorded Ichthyosaurus.",cook34a.jpeg,cook34a.jpeg,cook34a.jpeg,cars34a.jpeg,cars34a.jpeg,cars34a.jpeg,dino34a.jpeg,dino34a.jpeg,dino34a.jpeg,cook34b.jpeg,cook34b.jpeg,cook34b.jpeg,cars34b.jpeg,cars34b.jpeg,cars34b.jpeg,dino34b.jpg,dino34b.jpg,dino34b.jpg
memorise,69,academic,35,"In a suit of plate armor, pauldrons protected the shoulders, as well as the armpits. In battle, this armor might be lightly padded underneath to allow for more arm mobility, but in jousting tournaments pauldrons were much more heavily padded. In jousting armor, the pauldrons might have a cutaway slot in which to rest the butt of a jousting lance held over the shoulder.","The recorder is perhaps the best-known member of the duct flute family. Duct flutes are named for the duct just below the mouthpiece at the top of the flute that allows the flute to sound. The whistle mouthpiece at the top of recorders and other duct flutes is called a fipple. Accordingly, duct flutes are also known as fipple flutes.","Asterism or chatoyancy in gems can be improved with the gem's cut. Such stones must be cut en cabochon, where they are polished into a bead with a rounded surface, instead of having flat facets. The placement of the flat back and the rounded top of the cabochon must also be carefully chosen to align with the inclusion pattern that creates the star or cat's eye to maximize the effect.","In a suit of plate armor, pauldrons protected the shoulders, as well as the armpits. In battle, this armor might be lightly padded underneath to allow for more arm mobility, but in jousting tournaments pauldrons were much more heavily padded. In jousting armor, the pauldrons might have a cutaway slot in which to rest the butt of a jousting lance held over the shoulder.","The recorder is perhaps the best-known member of the duct flute family. Duct flutes are named for the duct just below the mouthpiece at the top of the flute that allows the flute to sound. The whistle mouthpiece at the top of recorders and other duct flutes is called a fipple. Accordingly, duct flutes are also known as fipple flutes.","Asterism or chatoyancy in gems can be improved with the gem's cut. Such stones must be cut en cabochon, where they are polished into a bead with a rounded surface, instead of having flat facets. The placement of the flat back and the rounded top of the cabochon must also be carefully chosen to align with the inclusion pattern that creates the star or cat's eye to maximize the effect.","In a suit of plate armor, pauldrons protected the shoulders, as well as the armpits. In battle, this armor might be lightly padded underneath to allow for more arm mobility, but in jousting tournaments pauldrons were much more heavily padded. In jousting armor, the pauldrons might have a cutaway slot in which to rest the butt of a jousting lance held over the shoulder.","The recorder is perhaps the best-known member of the duct flute family. Duct flutes are named for the duct just below the mouthpiece at the top of the flute that allows the flute to sound. The whistle mouthpiece at the top of recorders and other duct flutes is called a fipple. Accordingly, duct flutes are also known as fipple flutes.","Asterism or chatoyancy in gems can be improved with the gem's cut. Such stones must be cut en cabochon, where they are polished into a bead with a rounded surface, instead of having flat facets. The placement of the flat back and the rounded top of the cabochon must also be carefully chosen to align with the inclusion pattern that creates the star or cat's eye to maximize the effect.",arms35a.png,,gems35a.jpeg,arms35a.png,,gems35a.jpeg,arms35a.png,,gems35a.jpeg,arms35b.jpeg,,gems35b.png,arms35b.jpeg,,gems35b.png,arms35b.jpeg,,gems35b.png
memorise,70,nonacademic,35,"Often refered to as the ""browning reaction,"" the Maillard reaction is the chemical reaction between a reducing sugar and an amino acid when heating. This reaction, first explained by Louis-Camille Maillard in 1912, is responsible for the browning on steaks, toast, onions, and breads that changes the flavor and adds a crispy texture.","Often refered to as the ""browning reaction,"" the Maillard reaction is the chemical reaction between a reducing sugar and an amino acid when heating. This reaction, first explained by Louis-Camille Maillard in 1912, is responsible for the browning on steaks, toast, onions, and breads that changes the flavor and adds a crispy texture.","Often refered to as the ""browning reaction,"" the Maillard reaction is the chemical reaction between a reducing sugar and an amino acid when heating. This reaction, first explained by Louis-Camille Maillard in 1912, is responsible for the browning on steaks, toast, onions, and breads that changes the flavor and adds a crispy texture.","In order to turn a vehicle, the rotational motion of a steering wheel must be translated into the side-to-side motion of actual wheels. Most modern cars use a rack-and-pinion steering system for this purpose. Turning the steering wheel turns a pinion gear, which in turn moves the rack, a long rod connected to the wheels. When the rack moves from side to side, the wheels point left or right.","In order to turn a vehicle, the rotational motion of a steering wheel must be translated into the side-to-side motion of actual wheels. Most modern cars use a rack-and-pinion steering system for this purpose. Turning the steering wheel turns a pinion gear, which in turn moves the rack, a long rod connected to the wheels. When the rack moves from side to side, the wheels point left or right.","In order to turn a vehicle, the rotational motion of a steering wheel must be translated into the side-to-side motion of actual wheels. Most modern cars use a rack-and-pinion steering system for this purpose. Turning the steering wheel turns a pinion gear, which in turn moves the rack, a long rod connected to the wheels. When the rack moves from side to side, the wheels point left or right.","The skeleton of the Shonisaurus, the largest known ichthyosaur at up to 50 ft/15 m long, has been discovered almost in full from Late Triassic rocks in modern day Nevada. Fossils were first unearthed by miners living and working in the town of Berlin in the early 1900s. When paleontologists finally excavated the site, there were so many Shonisaurus fossils that the dig site was made into the aptly named Berlin-Ichthyosaur State Park, and the Shonisaurus was named the official fossil of Nevada.","The skeleton of the Shonisaurus, the largest known ichthyosaur at up to 50 ft/15 m long, has been discovered almost in full from Late Triassic rocks in modern day Nevada. Fossils were first unearthed by miners living and working in the town of Berlin in the early 1900s. When paleontologists finally excavated the site, there were so many Shonisaurus fossils that the dig site was made into the aptly named Berlin-Ichthyosaur State Park, and the Shonisaurus was named the official fossil of Nevada.","The skeleton of the Shonisaurus, the largest known ichthyosaur at up to 50 ft/15 m long, has been discovered almost in full from Late Triassic rocks in modern day Nevada. Fossils were first unearthed by miners living and working in the town of Berlin in the early 1900s. When paleontologists finally excavated the site, there were so many Shonisaurus fossils that the dig site was made into the aptly named Berlin-Ichthyosaur State Park, and the Shonisaurus was named the official fossil of Nevada.",cook35a.jpeg,cook35a.jpeg,cook35a.jpeg,cars35a.jpeg,cars35a.jpeg,cars35a.jpeg,dino35a.jpeg,dino35a.jpeg,dino35a.jpeg,cook35b.jpeg,cook35b.jpeg,cook35b.jpeg,cars35b.jpeg,cars35b.jpeg,cars35b.jpeg,dino35b.jpeg,dino35b.jpeg,dino35b.jpeg
memorise,71,academic,36,"As an alternative to pauldrons, a knight might wear spaulders, smaller pieces of armor that protected only the outsides of the shoulders. However, it was risky to expose the armpits, and the large artery underneath. As such, knights wearing spaulders would also wear besagews, small round shields hanging over the armpit.","While bagpipes are most associated with the Scottish highlands today, the first bagpipe-like instrument was first documented in modern-day Turkey around 1000 BCE. Bagpipe varieties around the world share certain features. They all have a pipe for the player to blow into a bag, and an output pipe with finger holes, called a chanter, that contains a reed and emits sound.","Naturally occurring gems with star or cat's-eye inclusions are quite rare. However, inclusion-free gems, natural or synthetic, can be treated to form artificial asterism. Rutile is crystallized titanium dioxide, so treating gems with a titanium solution can induce the formation of rutile crystals inside the gem, producing the desired star effect.","As an alternative to pauldrons, a knight might wear spaulders, smaller pieces of armor that protected only the outsides of the shoulders. However, it was risky to expose the armpits, and the large artery underneath. As such, knights wearing spaulders would also wear besagews, small round shields hanging over the armpit.","While bagpipes are most associated with the Scottish highlands today, the first bagpipe-like instrument was first documented in modern-day Turkey around 1000 BCE. Bagpipe varieties around the world share certain features. They all have a pipe for the player to blow into a bag, and an output pipe with finger holes, called a chanter, that contains a reed and emits sound.","Naturally occurring gems with star or cat's-eye inclusions are quite rare. However, inclusion-free gems, natural or synthetic, can be treated to form artificial asterism. Rutile is crystallized titanium dioxide, so treating gems with a titanium solution can induce the formation of rutile crystals inside the gem, producing the desired star effect.","As an alternative to pauldrons, a knight might wear spaulders, smaller pieces of armor that protected only the outsides of the shoulders. However, it was risky to expose the armpits, and the large artery underneath. As such, knights wearing spaulders would also wear besagews, small round shields hanging over the armpit.","While bagpipes are most associated with the Scottish highlands today, the first bagpipe-like instrument was first documented in modern-day Turkey around 1000 BCE. Bagpipe varieties around the world share certain features. They all have a pipe for the player to blow into a bag, and an output pipe with finger holes, called a chanter, that contains a reed and emits sound.","Naturally occurring gems with star or cat's-eye inclusions are quite rare. However, inclusion-free gems, natural or synthetic, can be treated to form artificial asterism. Rutile is crystallized titanium dioxide, so treating gems with a titanium solution can induce the formation of rutile crystals inside the gem, producing the desired star effect.",arms36a.png,,gems36a.jpeg,arms36a.png,,gems36a.jpeg,arms36a.png,,gems36a.jpeg,arms36b.png,,gems36b.png,arms36b.png,,gems36b.png,arms36b.png,,gems36b.png
memorise,72,nonacademic,36,"Made primarily from the flesh and rind of pineapple, tepache is a low-alcohol, fermented beverage popular in Mexico. Often, spices such as allspice, cinnamon, and clove are added for flavor, and piloncillo, Mexican unrefined cane sugar, is added for sweetness. While tepache is traditionally made from pineapples, other fruits such as apples and oranges may be added to the blend.","Made primarily from the flesh and rind of pineapple, tepache is a low-alcohol, fermented beverage popular in Mexico. Often, spices such as allspice, cinnamon, and clove are added for flavor, and piloncillo, Mexican unrefined cane sugar, is added for sweetness. While tepache is traditionally made from pineapples, other fruits such as apples and oranges may be added to the blend.","Made primarily from the flesh and rind of pineapple, tepache is a low-alcohol, fermented beverage popular in Mexico. Often, spices such as allspice, cinnamon, and clove are added for flavor, and piloncillo, Mexican unrefined cane sugar, is added for sweetness. While tepache is traditionally made from pineapples, other fruits such as apples and oranges may be added to the blend.","Vehicle tires are made up of many different materials. Under the rubber that you see on the outside of a tire, there are several layers of special fabric, called plies. Ply fabric is made of polyester cords arranged along a specific ""grain"" to give the tire structure.","Vehicle tires are made up of many different materials. Under the rubber that you see on the outside of a tire, there are several layers of special fabric, called plies. Ply fabric is made of polyester cords arranged along a specific ""grain"" to give the tire structure.","Vehicle tires are made up of many different materials. Under the rubber that you see on the outside of a tire, there are several layers of special fabric, called plies. Ply fabric is made of polyester cords arranged along a specific ""grain"" to give the tire structure.","The Eurhinosaurus was an ichthyosaur that lived during the Early Jurassic Period. Unlike most ichthyosaurs, who had upper and lower jaws of the same length, Eurhinosaurus had an upper jaw twice the length of its lower one. Further, it had blade-like teeth that stuck out sideways from its upper jaw, like the modern-day sawfish. It may have used this jaw to swing and slash at nearby prey.","The Eurhinosaurus was an ichthyosaur that lived during the Early Jurassic Period. Unlike most ichthyosaurs, who had upper and lower jaws of the same length, Eurhinosaurus had an upper jaw twice the length of its lower one. Further, it had blade-like teeth that stuck out sideways from its upper jaw, like the modern-day sawfish. It may have used this jaw to swing and slash at nearby prey.","The Eurhinosaurus was an ichthyosaur that lived during the Early Jurassic Period. Unlike most ichthyosaurs, who had upper and lower jaws of the same length, Eurhinosaurus had an upper jaw twice the length of its lower one. Further, it had blade-like teeth that stuck out sideways from its upper jaw, like the modern-day sawfish. It may have used this jaw to swing and slash at nearby prey.",cook36a.jpeg,cook36a.jpeg,cook36a.jpeg,cars36a.png,cars36a.png,cars36a.png,dino36a.jpeg,dino36a.jpeg,dino36a.jpeg,cook36b.jpeg,cook36b.jpeg,cook36b.jpeg,cars36b.png,cars36b.png,cars36b.png,dino36b.jpeg,dino36b.jpeg,dino36b.jpeg
memorise,73,academic,37,"The most extravagant sets of plate armor were made for affluent European noblemen. A full, interchangeable set of plate armor, called a garniture, had multiple versions of each armor piece that could be substituted in depending on the wearer's needs. In practice, these armor sets were used only for jousting and sport, and saw little to no battle action.","Modern woodwind instruments have metal keys that open or close tone holes when pressed. Woodwind players use their left hands for the upper keys and right hands for the lower keys, so the keys are single-sided and cannot be played with the hands switched. Through the Baroque period, there was no standard woodwind hand position, so instruments like oboes had a special double-sided key, called a ""swallowtail"" key, that could be played with the hands in either position.","Piezoelectric crystals will develop an electrical potential when pressure is applied to the crystal. Inversely, the addition of an electrical potential will also cause such a crystal to ""squeeze"" itself as if pressure has been applied. Quartz is piezoelectric, which is one of the reasons quartz has become widely used in manufacturing electronics, especially watches.","The most extravagant sets of plate armor were made for affluent European noblemen. A full, interchangeable set of plate armor, called a garniture, had multiple versions of each armor piece that could be substituted in depending on the wearer's needs. In practice, these armor sets were used only for jousting and sport, and saw little to no battle action.","Modern woodwind instruments have metal keys that open or close tone holes when pressed. Woodwind players use their left hands for the upper keys and right hands for the lower keys, so the keys are single-sided and cannot be played with the hands switched. Through the Baroque period, there was no standard woodwind hand position, so instruments like oboes had a special double-sided key, called a ""swallowtail"" key, that could be played with the hands in either position.","Piezoelectric crystals will develop an electrical potential when pressure is applied to the crystal. Inversely, the addition of an electrical potential will also cause such a crystal to ""squeeze"" itself as if pressure has been applied. Quartz is piezoelectric, which is one of the reasons quartz has become widely used in manufacturing electronics, especially watches.","The most extravagant sets of plate armor were made for affluent European noblemen. A full, interchangeable set of plate armor, called a garniture, had multiple versions of each armor piece that could be substituted in depending on the wearer's needs. In practice, these armor sets were used only for jousting and sport, and saw little to no battle action.","Modern woodwind instruments have metal keys that open or close tone holes when pressed. Woodwind players use their left hands for the upper keys and right hands for the lower keys, so the keys are single-sided and cannot be played with the hands switched. Through the Baroque period, there was no standard woodwind hand position, so instruments like oboes had a special double-sided key, called a ""swallowtail"" key, that could be played with the hands in either position.","Piezoelectric crystals will develop an electrical potential when pressure is applied to the crystal. Inversely, the addition of an electrical potential will also cause such a crystal to ""squeeze"" itself as if pressure has been applied. Quartz is piezoelectric, which is one of the reasons quartz has become widely used in manufacturing electronics, especially watches.",arms37a.png,,gems37a.jpeg,arms37a.png,,gems37a.jpeg,arms37a.png,,gems37a.jpeg,arms37b.png,,gems37b.png,arms37b.png,,gems37b.png,arms37b.png,,gems37b.png
memorise,74,nonacademic,37,"The Turkish hot drink salep is made from whole milk flavored with sugar, rose water, and cinnamon, and thickened with flour made from wild orchid roots. Over-harvesting of these orchids has reduced their population, and now the authentic orchid flour cannot be exported from Turkey. However, similar salep can be made using glutinous rice flour.","The Turkish hot drink salep is made from whole milk flavored with sugar, rose water, and cinnamon, and thickened with flour made from wild orchid roots. Over-harvesting of these orchids has reduced their population, and now the authentic orchid flour cannot be exported from Turkey. However, similar salep can be made using glutinous rice flour.","The Turkish hot drink salep is made from whole milk flavored with sugar, rose water, and cinnamon, and thickened with flour made from wild orchid roots. Over-harvesting of these orchids has reduced their population, and now the authentic orchid flour cannot be exported from Turkey. However, similar salep can be made using glutinous rice flour.","Radial tires have the ply ""grain"" perpendicular to the tread around the tire's edge. Plies in bias tires have the ""grain"" at an angle to the tread, with crisscrossing grain in different layers. Radial tires give a softer ride on pavement, so they are most common in passenger cars. Bias tires have stronger sidewalls, making them suitable for tractor-trailers.","Radial tires have the ply ""grain"" perpendicular to the tread around the tire's edge. Plies in bias tires have the ""grain"" at an angle to the tread, with crisscrossing grain in different layers. Radial tires give a softer ride on pavement, so they are most common in passenger cars. Bias tires have stronger sidewalls, making them suitable for tractor-trailers.","Radial tires have the ply ""grain"" perpendicular to the tread around the tire's edge. Plies in bias tires have the ""grain"" at an angle to the tread, with crisscrossing grain in different layers. Radial tires give a softer ride on pavement, so they are most common in passenger cars. Bias tires have stronger sidewalls, making them suitable for tractor-trailers.","Reaching lengths of nearly 50 ft/15 m, plesiosaurs ruled the Mesozoic seas.Their flippers were not flat, but had a slightly curved ""hydrofoil"" shape, like bird or airplane wings. Recent evidence suggests that they propelled themselves through the water using vertical strokes, as though they were flying through the ocean.","Reaching lengths of nearly 50 ft/15 m, plesiosaurs ruled the Mesozoic seas.Their flippers were not flat, but had a slightly curved ""hydrofoil"" shape, like bird or airplane wings. Recent evidence suggests that they propelled themselves through the water using vertical strokes, as though they were flying through the ocean.","Reaching lengths of nearly 50 ft/15 m, plesiosaurs ruled the Mesozoic seas.Their flippers were not flat, but had a slightly curved ""hydrofoil"" shape, like bird or airplane wings. Recent evidence suggests that they propelled themselves through the water using vertical strokes, as though they were flying through the ocean.",cook37a.jpeg,cook37a.jpeg,cook37a.jpeg,cars37a.jpeg,cars37a.jpeg,cars37a.jpeg,dino37a.jpeg,dino37a.jpeg,dino37a.jpeg,cook37b.jpeg,cook37b.jpeg,cook37b.jpeg,cars37b.jpeg,cars37b.jpeg,cars37b.jpeg,dino37b.jpeg,dino37b.jpeg,dino37b.jpeg
